Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2016,South-Eastern Asia,ASE,Thailand,THA,Built environment,100,0,0,0,0,20,0,100,0,50,50,40,30
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Population & vital statistics,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Education facilities,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Education outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Health facilities,100,100,100,100,0,80,0,100,0,50,0,30,55
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Health outcomes,100,100,100,50,0,70,0,100,0,50,0,30,50
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Reproductive health,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Gender statistics ,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Poverty & income,100,50,0,0,0,30,0,100,0,50,0,30,30
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Social statistics subscore,81.3,62.5,56.3,43.8,0,48.8,0,100,0,50,0,30,39.4
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,National accounts,50,50,50,0,0,37.5,0,100,0,100,0,40,38.9
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Labor ,100,50,0,100,0,50,0,100,0,100,0,40,45
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Price indexes,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,International trade,100,100,100,0,0,100,0,100,0,100,0,40,62.5
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Balance of payments,100,100,100,0,0,100,0,100,0,50,0,30,56.3
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Economic & financial statistics subscore,71.4,64.3,57.1,25,0,53.7,0,85.7,0,71.4,0,31.4,41.1
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Timor-Leste,TLS,Built environment,100,0,0,100,0,40,0,100,0,50,0,30,35
2016,South-Eastern Asia,ASE,Vietnam,VNM,Population & vital statistics,50,50,0,0,0,20,0,100,0,100,0,40,30
2016,South-Eastern Asia,ASE,Vietnam,VNM,Education facilities,100,100,100,50,0,70,100,100,50,50,0,60,65
2016,South-Eastern Asia,ASE,Vietnam,VNM,Education outcomes,50,50,50,50,0,40,100,100,50,50,0,60,50
2016,South-Eastern Asia,ASE,Vietnam,VNM,Health facilities,100,100,100,50,0,70,100,100,50,50,0,60,65
2016,South-Eastern Asia,ASE,Vietnam,VNM,Health outcomes,50,50,50,50,0,40,100,100,50,50,0,60,50
2016,South-Eastern Asia,ASE,Vietnam,VNM,Reproductive health,50,50,50,50,0,40,50,100,50,50,0,50,45
2016,South-Eastern Asia,ASE,Vietnam,VNM,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Vietnam,VNM,Poverty & income,50,50,50,0,0,30,100,100,50,50,0,60,45
2016,South-Eastern Asia,ASE,Vietnam,VNM,Social statistics subscore,56.3,56.3,50,31.3,0,38.8,68.8,87.5,37.5,50,0,48.8,43.8
2016,South-Eastern Asia,ASE,Vietnam,VNM,National accounts,50,50,50,0,0,37.5,50,100,50,50,0,50,44.4
2016,South-Eastern Asia,ASE,Vietnam,VNM,Labor ,100,50,50,50,0,50,50,100,50,50,0,50,50
2016,South-Eastern Asia,ASE,Vietnam,VNM,Price indexes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,South-Eastern Asia,ASE,Vietnam,VNM,Government finance,100,50,100,0,0,62.5,100,100,50,0,0,50,55.6
2016,South-Eastern Asia,ASE,Vietnam,VNM,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Vietnam,VNM,International trade,50,50,50,0,0,50,100,100,50,0,0,50,50
2016,South-Eastern Asia,ASE,Vietnam,VNM,Balance of payments,100,50,50,0,0,66.7,100,100,50,50,0,60,62.5
2016,South-Eastern Asia,ASE,Vietnam,VNM,Economic & financial statistics subscore,64.3,42.9,50,12.5,0,42.6,57.1,85.7,35.7,28.6,0,41.4,41.9
2016,South-Eastern Asia,ASE,Vietnam,VNM,Land use,50,50,50,50,0,40,50,100,50,50,0,50,45
2016,South-Eastern Asia,ASE,Vietnam,VNM,Resource use,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,South-Eastern Asia,ASE,Vietnam,VNM,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Vietnam,VNM,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,South-Eastern Asia,ASE,Vietnam,VNM,Built environment,50,50,50,0,0,30,0,100,0,0,0,20,25
2016,Southern Asia,ASZ,Bangladesh,BGD,Population & vital statistics,100,50,0,100,50,60,50,100,0,50,50,50,55
2016,Southern Asia,ASZ,Bangladesh,BGD,Education facilities,100,100,50,50,50,70,50,100,0,0,0,30,50
2016,Southern Asia,ASZ,Bangladesh,BGD,Education outcomes,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,Southern Asia,ASZ,Bangladesh,BGD,Health facilities,100,50,0,50,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Bangladesh,BGD,Health outcomes,50,50,50,50,0,40,50,100,0,50,0,40,40
2016,Southern Asia,ASZ,Bangladesh,BGD,Reproductive health,100,50,50,0,0,40,0,100,50,50,0,40,40
2016,Southern Asia,ASZ,Bangladesh,BGD,Gender statistics ,100,0,0,0,0,20,0,100,0,0,0,20,20
2016,Southern Asia,ASZ,Bangladesh,BGD,Poverty & income,50,0,0,0,0,10,0,100,0,0,0,20,15
2016,Southern Asia,ASZ,Bangladesh,BGD,Social statistics subscore,87.5,43.8,25,37.5,12.5,41.3,18.8,100,6.3,31.3,6.3,32.5,36.9
2016,Southern Asia,ASZ,Bangladesh,BGD,National accounts,50,50,50,0,0,37.5,0,100,0,0,0,20,27.8
2016,Southern Asia,ASZ,Bangladesh,BGD,Labor ,100,0,0,0,0,20,0,100,0,50,50,40,30
2016,Southern Asia,ASZ,Bangladesh,BGD,Price indexes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Southern Asia,ASZ,Bangladesh,BGD,Government finance,100,100,100,0,0,75,0,100,0,100,0,40,55.6
2016,Southern Asia,ASZ,Bangladesh,BGD,Money & banking,100,100,100,0,0,100,0,100,0,100,0,40,62.5
2016,Southern Asia,ASZ,Bangladesh,BGD,International trade,100,50,0,0,0,50,0,100,0,0,0,20,31.3
2016,Southern Asia,ASZ,Bangladesh,BGD,Balance of payments,100,100,50,0,0,83.3,0,100,0,100,0,40,56.3
2016,Southern Asia,ASZ,Bangladesh,BGD,Economic & financial statistics subscore,85.7,64.3,50,0,0,51.9,0,100,0,57.1,7.1,32.9,41.1
2016,Southern Asia,ASZ,Bangladesh,BGD,Land use,100,100,100,50,50,80,0,100,0,100,0,40,60
2016,Southern Asia,ASZ,Bangladesh,BGD,Resource use,50,50,50,0,50,40,0,100,0,100,0,40,40
2016,Southern Asia,ASZ,Bangladesh,BGD,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Bangladesh,BGD,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Bangladesh,BGD,Built environment,100,50,0,0,0,30,0,100,0,50,0,30,30
2016,Southern Asia,ASZ,Bhutan,BTN,Population & vital statistics,50,50,50,50,0,40,100,100,100,0,100,80,60
2016,Southern Asia,ASZ,Bhutan,BTN,Education facilities,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Southern Asia,ASZ,Bhutan,BTN,Education outcomes,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Southern Asia,ASZ,Bhutan,BTN,Health facilities,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Southern Asia,ASZ,Bhutan,BTN,Health outcomes,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Southern Asia,ASZ,Bhutan,BTN,Reproductive health,100,50,0,50,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Bhutan,BTN,Gender statistics ,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Southern Asia,ASZ,Bhutan,BTN,Poverty & income,50,50,0,50,0,30,50,100,50,0,50,50,40
2016,Southern Asia,ASZ,Bhutan,BTN,Social statistics subscore,56.3,50,37.5,43.8,0,37.5,18.8,100,18.8,37.5,50,45,41.3
2016,Southern Asia,ASZ,Bhutan,BTN,National accounts,50,50,50,0,0,37.5,0,100,0,100,0,40,38.9
2016,Southern Asia,ASZ,Bhutan,BTN,Labor ,100,100,50,50,0,60,0,100,0,50,50,40,50
2016,Southern Asia,ASZ,Bhutan,BTN,Price indexes,100,100,50,0,0,50,0,100,0,100,0,40,45
2016,Southern Asia,ASZ,Bhutan,BTN,Government finance,100,100,100,50,0,87.5,0,100,0,50,50,40,61.1
2016,Southern Asia,ASZ,Bhutan,BTN,Money & banking,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2016,Southern Asia,ASZ,Bhutan,BTN,International trade,50,50,50,0,0,50,50,100,50,50,50,60,56.3
2016,Southern Asia,ASZ,Bhutan,BTN,Balance of payments,100,100,100,0,0,100,0,100,0,100,50,50,68.8
2016,Southern Asia,ASZ,Bhutan,BTN,Economic & financial statistics subscore,85.7,85.7,71.4,25,0,66.7,7.1,100,7.1,71.4,35.7,44.3,54
2016,Southern Asia,ASZ,Bhutan,BTN,Land use,100,50,50,100,0,60,0,100,0,50,50,40,50
2016,Southern Asia,ASZ,Bhutan,BTN,Resource use,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Southern Asia,ASZ,Bhutan,BTN,Energy use,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Southern Asia,ASZ,Bhutan,BTN,Pollution,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Southern Asia,ASZ,Bhutan,BTN,Built environment,100,50,50,50,0,50,50,100,50,50,50,60,55
2016,Southern Asia,ASZ,India,IND,Population & vital statistics,50,50,0,50,0,30,100,0,0,50,50,40,35
2016,Southern Asia,ASZ,India,IND,Education facilities,100,100,100,50,0,70,100,50,0,50,50,50,60
2016,Southern Asia,ASZ,India,IND,Education outcomes,50,50,50,50,0,40,100,100,0,50,50,60,50
2016,Southern Asia,ASZ,India,IND,Health facilities,100,100,100,50,0,70,100,50,0,50,50,50,60
2016,Southern Asia,ASZ,India,IND,Health outcomes,50,50,50,50,0,40,100,50,0,50,50,50,45
2016,Southern Asia,ASZ,India,IND,Reproductive health,50,50,50,50,0,40,100,100,0,100,50,70,55
2016,Southern Asia,ASZ,India,IND,Gender statistics ,50,50,0,50,0,30,100,100,0,50,50,60,45
2016,Southern Asia,ASZ,India,IND,Poverty & income,50,50,50,50,0,40,50,100,0,50,50,50,45
2016,Southern Asia,ASZ,India,IND,Social statistics subscore,62.5,62.5,50,50,0,45,93.8,68.8,0,56.3,50,53.8,49.4
2016,Southern Asia,ASZ,India,IND,National accounts,100,100,100,0,0,75,100,100,0,100,0,60,66.7
2016,Southern Asia,ASZ,India,IND,Labor ,50,50,0,0,0,20,100,100,0,100,50,70,45
2016,Southern Asia,ASZ,India,IND,Price indexes,50,50,50,0,0,30,100,100,0,100,50,70,50
2016,Southern Asia,ASZ,India,IND,Government finance,100,100,100,0,0,75,100,100,0,50,50,60,66.7
2016,Southern Asia,ASZ,India,IND,Money & banking,50,50,50,0,0,50,100,100,0,50,50,60,56.3
2016,Southern Asia,ASZ,India,IND,International trade,50,50,50,0,0,50,100,0,0,50,50,40,43.8
2016,Southern Asia,ASZ,India,IND,Balance of payments,100,100,100,0,0,100,100,100,0,50,50,60,75
2016,Southern Asia,ASZ,India,IND,Economic & financial statistics subscore,71.4,71.4,64.3,0,0,53.7,100,85.7,0,71.4,42.9,60,57.3
2016,Southern Asia,ASZ,India,IND,Land use,100,50,50,100,0,60,100,100,0,50,50,60,60
2016,Southern Asia,ASZ,India,IND,Resource use,50,50,50,50,0,40,100,50,0,50,50,50,45
2016,Southern Asia,ASZ,India,IND,Energy use,50,50,50,0,0,30,100,100,0,50,50,60,45
2016,Southern Asia,ASZ,India,IND,Pollution,100,50,100,50,50,70,100,100,0,100,50,70,70
2016,Southern Asia,ASZ,India,IND,Built environment,100,50,0,100,50,60,100,50,0,50,50,50,55
2016,Southern Asia,ASZ,Maldives,MDV,Population & vital statistics,100,50,0,100,0,62.5,0,100,0,0,0,20,38.9
2016,Southern Asia,ASZ,Maldives,MDV,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Maldives,MDV,Education outcomes,50,50,50,0,0,37.5,100,100,0,0,0,40,38.9
2016,Southern Asia,ASZ,Maldives,MDV,Health facilities,100,50,50,50,0,62.5,50,50,100,0,0,40,50
2016,Southern Asia,ASZ,Maldives,MDV,Health outcomes,50,50,50,50,0,50,100,100,0,0,0,40,44.4
2016,Southern Asia,ASZ,Maldives,MDV,Reproductive health,100,50,50,50,0,62.5,50,100,0,50,0,40,50
2016,Southern Asia,ASZ,Maldives,MDV,Gender statistics ,50,50,0,50,0,37.5,100,100,0,0,0,40,38.9
2016,Southern Asia,ASZ,Maldives,MDV,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Maldives,MDV,Social statistics subscore,56.3,37.5,25,37.5,0,39.1,50,68.8,12.5,6.3,0,27.5,32.6
2016,Southern Asia,ASZ,Maldives,MDV,National accounts,50,50,50,0,0,37.5,100,100,0,0,0,40,38.9
2016,Southern Asia,ASZ,Maldives,MDV,Labor ,50,0,0,50,0,25,100,100,0,0,0,40,33.3
2016,Southern Asia,ASZ,Maldives,MDV,Price indexes,50,50,50,50,0,50,100,100,0,0,0,40,44.4
2016,Southern Asia,ASZ,Maldives,MDV,Government finance,100,100,100,0,0,75,100,100,0,0,0,40,55.6
2016,Southern Asia,ASZ,Maldives,MDV,Money & banking,50,50,50,0,0,50,100,100,0,0,0,40,43.8
2016,Southern Asia,ASZ,Maldives,MDV,International trade,50,50,50,0,0,50,0,100,0,0,0,20,31.3
2016,Southern Asia,ASZ,Maldives,MDV,Balance of payments,100,50,50,0,0,66.7,100,100,0,0,0,40,50
2016,Southern Asia,ASZ,Maldives,MDV,Economic & financial statistics subscore,64.3,50,50,25,0,50,85.7,100,0,0,0,37.1,42.5
2016,Southern Asia,ASZ,Maldives,MDV,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Maldives,MDV,Resource use,50,50,50,50,0,50,100,100,0,0,0,40,44.4
2016,Southern Asia,ASZ,Maldives,MDV,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Maldives,MDV,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Maldives,MDV,Built environment,100,50,0,100,0,62.5,100,100,0,50,0,50,55.6
2016,Southern Asia,ASZ,Nepal,NPL,Population & vital statistics,50,50,50,50,0,40,0,100,0,100,0,40,40
2016,Southern Asia,ASZ,Nepal,NPL,Education facilities,100,100,100,0,0,60,0,100,0,0,0,20,40
2016,Southern Asia,ASZ,Nepal,NPL,Education outcomes,100,100,100,0,0,60,0,100,0,50,0,30,45
2016,Southern Asia,ASZ,Nepal,NPL,Health facilities,100,100,50,0,0,50,0,100,0,0,0,20,35
2016,Southern Asia,ASZ,Nepal,NPL,Health outcomes,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Southern Asia,ASZ,Nepal,NPL,Reproductive health,100,50,50,0,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Nepal,NPL,Gender statistics ,50,50,0,0,0,20,0,100,0,100,0,40,30
2016,Southern Asia,ASZ,Nepal,NPL,Poverty & income,50,50,0,0,0,20,0,100,0,100,0,40,30
2016,Southern Asia,ASZ,Nepal,NPL,Social statistics subscore,75,68.8,50,6.3,0,40,0,100,0,62.5,0,32.5,36.3
2016,Southern Asia,ASZ,Nepal,NPL,National accounts,50,50,50,0,0,37.5,50,50,0,50,0,30,33.3
2016,Southern Asia,ASZ,Nepal,NPL,Labor ,100,50,0,0,0,30,0,100,0,100,0,40,35
2016,Southern Asia,ASZ,Nepal,NPL,Price indexes,100,100,50,0,0,50,0,100,0,0,0,20,35
2016,Southern Asia,ASZ,Nepal,NPL,Government finance,100,100,100,0,0,75,0,100,0,0,0,20,44.4
2016,Southern Asia,ASZ,Nepal,NPL,Money & banking,100,100,100,0,0,100,0,100,0,0,0,20,50
2016,Southern Asia,ASZ,Nepal,NPL,International trade,50,50,50,0,0,50,0,100,0,0,0,20,31.3
2016,Southern Asia,ASZ,Nepal,NPL,Balance of payments,100,100,100,0,0,100,0,100,0,0,0,20,50
2016,Southern Asia,ASZ,Nepal,NPL,Economic & financial statistics subscore,85.7,78.6,64.3,0,0,59.3,7.1,92.9,0,21.4,0,24.3,39.5
2016,Southern Asia,ASZ,Nepal,NPL,Land use,50,50,50,0,50,40,0,0,0,100,0,20,30
2016,Southern Asia,ASZ,Nepal,NPL,Resource use,100,50,50,50,0,50,0,100,0,100,0,40,45
2016,Southern Asia,ASZ,Nepal,NPL,Energy use,100,100,100,0,0,60,0,100,0,100,0,40,50
2016,Southern Asia,ASZ,Nepal,NPL,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Nepal,NPL,Built environment,100,50,50,0,50,50,0,100,0,100,0,40,45
2016,Southern Asia,ASZ,Pakistan,PAK,Population & vital statistics,100,50,0,50,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Pakistan,PAK,Education facilities,100,100,100,0,0,60,0,100,0,50,0,30,45
2016,Southern Asia,ASZ,Pakistan,PAK,Education outcomes,50,50,50,50,0,40,0,100,0,100,0,40,40
2016,Southern Asia,ASZ,Pakistan,PAK,Health facilities,100,100,100,50,0,70,0,100,0,100,0,40,55
2016,Southern Asia,ASZ,Pakistan,PAK,Health outcomes,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Pakistan,PAK,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Pakistan,PAK,Gender statistics ,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Pakistan,PAK,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Pakistan,PAK,Social statistics subscore,56.3,50,43.8,31.3,0,36.3,0,75,0,50,0,25,30.6
2016,Southern Asia,ASZ,Pakistan,PAK,National accounts,50,50,50,0,0,37.5,0,100,0,100,0,40,38.9
2016,Southern Asia,ASZ,Pakistan,PAK,Labor ,50,50,50,50,0,40,0,100,0,100,0,40,40
2016,Southern Asia,ASZ,Pakistan,PAK,Price indexes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Southern Asia,ASZ,Pakistan,PAK,Government finance,100,100,100,100,0,100,0,100,0,100,0,40,66.7
2016,Southern Asia,ASZ,Pakistan,PAK,Money & banking,100,100,100,0,0,100,0,100,0,100,0,40,62.5
2016,Southern Asia,ASZ,Pakistan,PAK,International trade,50,50,50,0,0,50,0,100,0,100,0,40,43.8
2016,Southern Asia,ASZ,Pakistan,PAK,Balance of payments,100,50,100,0,0,83.3,0,100,0,100,0,40,56.3
2016,Southern Asia,ASZ,Pakistan,PAK,Economic & financial statistics subscore,71.4,64.3,71.4,37.5,0,59.3,0,100,0,92.9,0,38.6,47.6
2016,Southern Asia,ASZ,Pakistan,PAK,Land use,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Southern Asia,ASZ,Pakistan,PAK,Resource use,100,50,50,50,0,50,0,100,0,100,0,40,45
2016,Southern Asia,ASZ,Pakistan,PAK,Energy use,100,0,0,100,0,40,0,100,0,0,0,20,30
2016,Southern Asia,ASZ,Pakistan,PAK,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Asia,ASZ,Pakistan,PAK,Built environment,100,50,50,100,100,80,0,100,0,50,0,30,55
2016,Southern Asia,ASZ,Sri Lanka,LKA,Population & vital statistics,100,100,100,50,50,80,50,100,50,50,0,50,65
2016,Southern Asia,ASZ,Sri Lanka,LKA,Education facilities,50,50,50,0,50,40,50,100,50,50,0,50,45
2016,Southern Asia,ASZ,Sri Lanka,LKA,Education outcomes,50,50,50,0,50,40,100,100,50,0,0,50,45
2016,Southern Asia,ASZ,Sri Lanka,LKA,Health facilities,100,50,50,0,50,50,100,100,50,0,0,50,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Health outcomes,50,50,50,50,50,50,50,100,50,50,0,50,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Reproductive health,100,50,50,0,50,50,50,100,50,50,0,50,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Gender statistics ,50,0,0,0,0,10,0,100,0,100,0,40,25
2016,Southern Asia,ASZ,Sri Lanka,LKA,Poverty & income,100,50,50,50,50,60,50,100,50,100,0,60,60
2016,Southern Asia,ASZ,Sri Lanka,LKA,Social statistics subscore,75,50,50,18.8,43.8,47.5,56.3,100,43.8,50,0,50,48.8
2016,Southern Asia,ASZ,Sri Lanka,LKA,National accounts,50,50,50,0,0,37.5,50,100,50,100,0,60,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Labor ,50,50,50,0,0,30,50,100,50,100,0,60,45
2016,Southern Asia,ASZ,Sri Lanka,LKA,Price indexes,100,50,50,0,50,50,50,50,50,100,0,50,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Government finance,100,100,50,0,0,62.5,0,100,0,50,0,30,44.4
2016,Southern Asia,ASZ,Sri Lanka,LKA,Money & banking,50,50,50,0,0,50,0,100,0,0,0,20,31.3
2016,Southern Asia,ASZ,Sri Lanka,LKA,International trade,50,50,50,0,0,50,100,100,50,0,0,50,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Balance of payments,100,100,50,0,0,83.3,0,100,0,0,0,20,43.8
2016,Southern Asia,ASZ,Sri Lanka,LKA,Economic & financial statistics subscore,71.4,64.3,50,0,25,50,35.7,92.9,28.6,50,0,41.4,45.2
2016,Southern Asia,ASZ,Sri Lanka,LKA,Land use,100,50,50,0,50,50,50,100,50,50,0,50,50
2016,Southern Asia,ASZ,Sri Lanka,LKA,Resource use,100,50,50,0,50,50,50,100,50,0,0,40,45
2016,Southern Asia,ASZ,Sri Lanka,LKA,Energy use,50,50,50,0,0,30,0,100,0,0,0,20,25
2016,Southern Asia,ASZ,Sri Lanka,LKA,Pollution,50,0,50,0,0,20,0,100,0,100,0,40,30
2016,Southern Asia,ASZ,Sri Lanka,LKA,Built environment,100,50,50,50,50,60,50,100,50,50,0,50,55
2016,Western Asia,ASW,Armenia,ARM,Population & vital statistics,50,50,50,50,0,40,100,0,0,100,0,40,40
2016,Western Asia,ASW,Armenia,ARM,Education facilities,50,50,50,0,0,30,100,100,50,50,0,60,45
2016,Western Asia,ASW,Armenia,ARM,Education outcomes,50,50,50,0,0,30,100,100,50,100,0,70,50
2016,Western Asia,ASW,Armenia,ARM,Health facilities,100,100,100,0,0,60,50,100,50,50,0,50,55
2016,Western Asia,ASW,Armenia,ARM,Health outcomes,50,50,50,0,0,30,50,50,0,50,0,30,30
2016,Western Asia,ASW,Armenia,ARM,Reproductive health,50,50,50,0,0,30,50,50,0,50,0,30,30
2016,Western Asia,ASW,Armenia,ARM,Gender statistics ,50,50,50,0,0,30,100,0,0,0,0,20,25
2016,Western Asia,ASW,Armenia,ARM,Poverty & income,100,100,100,50,0,70,50,100,50,50,0,50,60
2016,Western Asia,ASW,Armenia,ARM,Social statistics subscore,62.5,62.5,62.5,12.5,0,40,75,62.5,25,56.3,0,43.8,41.9
2016,Western Asia,ASW,Armenia,ARM,National accounts,50,50,50,0,0,37.5,100,100,50,100,0,70,55.6
2016,Western Asia,ASW,Armenia,ARM,Labor ,100,100,100,100,0,80,100,100,50,100,0,70,75
2016,Western Asia,ASW,Armenia,ARM,Price indexes,100,100,100,0,0,60,100,100,50,100,0,70,65
2016,Western Asia,ASW,Armenia,ARM,Government finance,100,100,100,0,0,75,100,100,50,100,0,70,72.2
2016,Western Asia,ASW,Armenia,ARM,Money & banking,100,100,100,0,0,100,100,50,50,100,0,60,75
2016,Western Asia,ASW,Armenia,ARM,International trade,50,50,50,0,0,50,100,100,50,100,0,70,62.5
2016,Western Asia,ASW,Armenia,ARM,Balance of payments,100,100,100,0,0,100,100,100,50,100,0,70,81.3
2016,Western Asia,ASW,Armenia,ARM,Economic & financial statistics subscore,85.7,85.7,85.7,25,0,70.4,100,92.9,50,100,0,68.6,69.4
2016,Western Asia,ASW,Armenia,ARM,Land use,100,100,100,50,0,70,100,100,50,100,0,70,70
2016,Western Asia,ASW,Armenia,ARM,Resource use,100,100,50,0,0,50,50,100,50,50,0,50,50
2016,Western Asia,ASW,Armenia,ARM,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Asia,ASW,Armenia,ARM,Pollution,100,100,100,0,0,60,100,100,50,50,0,60,60
2016,Western Asia,ASW,Armenia,ARM,Built environment,100,100,100,0,0,60,100,100,50,50,0,60,60
2016,Western Asia,ASW,Azerbaijan,AZE,Population & vital statistics,100,100,100,0,0,60,100,0,0,100,0,40,50
2016,Western Asia,ASW,Azerbaijan,AZE,Education facilities,50,50,50,50,50,50,100,0,0,100,0,40,45
2016,Western Asia,ASW,Azerbaijan,AZE,Education outcomes,50,50,50,50,50,50,100,0,0,100,0,40,45
2016,Western Asia,ASW,Azerbaijan,AZE,Health facilities,100,100,100,0,0,60,100,0,0,100,0,40,50
2016,Western Asia,ASW,Azerbaijan,AZE,Health outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Asia,ASW,Azerbaijan,AZE,Reproductive health,100,100,100,50,50,80,100,50,0,100,0,50,65
2016,Western Asia,ASW,Azerbaijan,AZE,Gender statistics ,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Asia,ASW,Azerbaijan,AZE,Poverty & income,100,50,50,0,0,40,100,0,0,50,0,30,35
2016,Western Asia,ASW,Azerbaijan,AZE,Social statistics subscore,75,68.8,68.8,18.8,18.8,50,75,31.3,0,81.3,0,37.5,43.8
2016,Western Asia,ASW,Azerbaijan,AZE,National accounts,100,100,100,0,0,75,100,0,0,50,0,30,50
2016,Western Asia,ASW,Azerbaijan,AZE,Labor ,50,50,50,0,0,30,100,100,0,100,0,60,45
2016,Western Asia,ASW,Azerbaijan,AZE,Price indexes,100,100,50,0,0,50,100,0,0,100,0,40,45
2016,Western Asia,ASW,Azerbaijan,AZE,Government finance,100,100,100,0,0,75,100,0,0,50,0,30,50
